rank,clade,n,intra_avg_euclidean,intra_median_euclidean,intra_std_euclidean,intra_min_euclidean,intra_max_euclidean,intra_avg_shared_proteins,intra_median_shared_proteins,intra_std_shared_proteins,intra_min_shared_proteins,intra_max_shared_proteins
Genus,Jamesmcgillvirus,2,2.65,2.65,0.0,2.65,2.65,0.7,0.7,0.0,0.7,0.7
Genus,Jasminevirus,2,4.24,4.24,0.0,4.24,4.24,0.48,0.48,0.0,0.48,0.48
Genus,Beejeyvirus,2,5.66,5.66,0.0,5.66,5.66,0.3,0.3,0.0,0.3,0.3
Genus,Inhavirus,2,3.74,3.74,0.0,3.74,3.74,0.6,0.6,0.0,0.6,0.6
Genus,Lahexavirus,4,6.76,6.8,0.73,5.74,7.62,0.65,0.64,0.07,0.57,0.74
Genus,Moazamivirus,2,5.83,5.83,0.0,5.83,5.83,0.67,0.67,0.0,0.67,0.67
Genus,Crifsvirus,3,6.0,6.71,1.16,4.36,6.93,0.6,0.53,0.12,0.5,0.78
Genus,Privateervirus,4,6.89,6.9,0.62,6.24,7.55,0.65,0.65,0.06,0.57,0.74
Genus,Brucesealvirus,4,2.78,2.7,0.64,2.0,3.61,0.63,0.66,0.09,0.5,0.75
Genus,Laminvirus,3,6.68,6.86,0.25,6.32,6.86,0.34,0.34,0.01,0.33,0.36
Genus,Haloferacalesvirus,7,7.1,7.14,0.69,5.83,8.43,0.58,0.6,0.05,0.5,0.67
Genus,Tybeckvirus,2,7.81,7.81,0.0,7.81,7.81,0.61,0.61,0.0,0.61,0.61
Genus,Salchichonvirus,2,10.49,10.49,0.0,10.49,10.49,0.31,0.31,0.0,0.31,0.31
Genus,Harbinvirus_1,4,8.5,8.6,0.29,8.0,8.83,0.61,0.61,0.05,0.54,0.67
Genus,Alisovirus,4,10.89,10.91,0.35,10.34,11.36,0.52,0.52,0.03,0.5,0.57
Genus,Eurybiavirus,3,8.83,8.89,0.17,8.6,9.0,0.6,0.61,0.02,0.57,0.61
Genus,Neptunevirus,4,11.04,11.59,2.25,6.48,13.75,0.53,0.51,0.1,0.43,0.72
Genus,Leucotheavirus,5,11.01,11.16,0.83,9.49,12.25,0.51,0.49,0.05,0.47,0.63
Genus,Lowelvirus,2,10.1,10.1,0.0,10.1,10.1,0.55,0.55,0.0,0.55,0.55
Genus,Brizovirus,8,11.15,11.75,1.73,5.74,13.0,0.52,0.48,0.09,0.45,0.84
Genus,Potamoivirus,5,10.12,10.34,1.02,8.49,11.31,0.54,0.54,0.07,0.43,0.62
Genus,Yushanluvirus,2,9.59,9.59,0.0,9.59,9.59,0.53,0.53,0.0,0.53,0.53
Genus,Scyllavirus,3,10.86,11.36,0.86,9.64,11.58,0.52,0.52,0.04,0.48,0.57
Genus,Anaposvirus,2,10.25,10.25,0.0,10.25,10.25,0.49,0.49,0.0,0.49,0.49
Genus,Zhoulongquanvirus,4,16.79,16.46,2.61,13.53,21.35,0.38,0.37,0.05,0.33,0.46
Genus,Kanaloavirus,2,11.36,11.36,0.0,11.36,11.36,0.57,0.57,0.0,0.57,0.57
Genus,Haifavirus,3,19.27,21.07,3.92,13.82,22.91,0.38,0.38,0.03,0.34,0.41
Genus,Vellamovirus,2,10.49,10.49,0.0,10.49,10.49,0.57,0.57,0.0,0.57,0.57
Genus,Ronodorvirus,2,8.6,8.6,0.0,8.6,8.6,0.62,0.62,0.0,0.62,0.62
Genus,Emcearvirus,2,10.63,10.63,0.0,10.63,10.63,0.52,0.52,0.0,0.52,0.52
Genus,Greenvirus,2,11.7,11.7,0.0,11.7,11.7,0.43,0.43,0.0,0.43,0.43
Genus,Shenzhenivirus,2,9.7,9.7,0.0,9.7,9.7,0.51,0.51,0.0,0.51,0.51
Genus,Huanghaivirus,2,9.11,9.11,0.0,9.11,9.11,0.52,0.52,0.0,0.52,0.52
Genus,Atlauavirus,3,9.9,10.05,1.19,8.37,11.27,0.63,0.62,0.08,0.53,0.73
Genus,Xiamenvirus,2,4.8,4.8,0.0,4.8,4.8,0.64,0.64,0.0,0.64,0.64
Genus,Steinhofvirus,2,4.36,4.36,0.0,4.36,4.36,0.67,0.67,0.0,0.67,0.67
Genus,Mollyvirus,2,4.9,4.9,0.0,4.9,4.9,0.74,0.74,0.0,0.74,0.74
Genus,Adaiavirus,2,3.46,3.46,0.0,3.46,3.46,0.4,0.4,0.0,0.4,0.4
Genus,Grutrevirus,5,2.83,3.0,0.4,2.0,3.32,0.64,0.6,0.08,0.56,0.81
Genus,Emperorvirus,2,3.16,3.16,0.0,3.16,3.16,0.57,0.57,0.0,0.57,0.57
Genus,Callevirus,2,3.87,3.87,0.0,3.87,3.87,0.67,0.67,0.0,0.67,0.67
Genus,Elemovirus,6,5.22,4.69,0.89,4.24,6.78,0.67,0.74,0.12,0.46,0.79
Genus,Baltivirus_1,3,6.22,6.24,0.1,6.08,6.32,0.57,0.57,0.01,0.55,0.57
Genus,Hollowayvirus,3,7.44,8.0,1.15,5.83,8.49,0.23,0.14,0.14,0.12,0.44
Genus,Peduovirus,26,3.93,4.0,0.51,2.45,5.29,0.66,0.66,0.06,0.5,0.85
Genus,Elveevirus,8,4.45,4.36,0.37,3.61,5.1,0.6,0.61,0.05,0.51,0.71
Genus,Eganvirus,11,4.8,4.9,0.69,2.83,5.92,0.54,0.51,0.09,0.41,0.81
Genus,Tigrvirus,6,4.93,5.1,0.52,3.61,5.57,0.54,0.52,0.07,0.45,0.72
Genus,Piscesmortuivirus,3,5.03,5.0,0.12,4.9,5.2,0.46,0.45,0.01,0.45,0.47
Genus,Citexvirus,3,4.15,4.36,0.38,3.61,4.47,0.62,0.6,0.06,0.57,0.71
Genus,Aptresvirus,2,5.0,5.0,0.0,5.0,5.0,0.55,0.55,0.0,0.55,0.55
Genus,Kisquattuordecimvirus,3,3.71,3.61,0.49,3.16,4.36,0.69,0.71,0.06,0.61,0.76
Genus,Aresaunavirus,3,4.82,4.9,0.26,4.47,5.1,0.55,0.55,0.03,0.51,0.58
Genus,Xuanwuvirus_2,2,4.0,4.0,0.0,4.0,4.0,0.64,0.64,0.0,0.64,0.64
Genus,Baylorvirus,2,3.46,3.46,0.0,3.46,3.46,0.68,0.68,0.0,0.68,0.68
Genus,Firavirus,3,4.68,4.47,0.3,4.47,5.1,0.51,0.5,0.03,0.48,0.56
Genus,Novemvirus,2,3.87,3.87,0.0,3.87,3.87,0.61,0.61,0.0,0.61,0.61
Genus,Xuanwuvirus_1,2,4.0,4.0,0.0,4.0,4.0,0.62,0.62,0.0,0.62,0.62
Genus,Gemsvirus,3,5.29,5.2,0.2,5.1,5.57,0.42,0.4,0.03,0.39,0.46
Genus,Evevirus,2,4.58,4.58,0.0,4.58,4.58,0.5,0.5,0.0,0.5,0.5
Genus,Quadragintavirus,5,3.98,4.18,0.62,2.65,4.69,0.58,0.53,0.11,0.46,0.81
Genus,Canoevirus,5,4.21,4.24,0.3,3.61,4.69,0.55,0.56,0.04,0.48,0.62
Genus,Hpunavirus,3,3.54,3.74,0.38,3.0,3.87,0.61,0.58,0.08,0.55,0.72
Genus,Pagevirus,5,4.29,4.42,0.47,3.46,5.0,0.62,0.6,0.07,0.52,0.75
Genus,Sherbrookevirus_1,5,4.48,4.53,0.39,3.74,5.0,0.64,0.63,0.06,0.57,0.75
Genus,Armstrongvirus,3,4.82,4.8,0.3,4.47,5.2,0.58,0.59,0.04,0.53,0.62
Genus,Cepunavirus,5,2.84,3.0,0.56,1.41,3.46,0.38,0.35,0.15,0.27,0.8
Genus,Wumptrevirus,2,3.87,3.87,0.0,3.87,3.87,0.53,0.53,0.0,0.53,0.53
Genus,Xoxocotlavirus,2,5.57,5.57,0.0,5.57,5.57,0.54,0.54,0.0,0.54,0.54
Genus,Efbeekayvirus,2,5.1,5.1,0.0,5.1,5.1,0.6,0.6,0.0,0.6,0.6
Genus,Cbunavirus_1,5,6.58,6.67,0.53,5.92,7.68,0.58,0.57,0.05,0.52,0.68
Genus,Exceevirus,2,5.83,5.83,0.0,5.83,5.83,0.4,0.4,0.0,0.4,0.4
Genus,Pacinivirus,3,5.25,5.66,0.63,4.36,5.74,0.53,0.51,0.05,0.48,0.6
Genus,Pariacacavirus,2,3.61,3.61,0.0,3.61,3.61,0.71,0.71,0.0,0.71,0.71
Genus,Mukerjeevirus,4,5.85,6.04,0.56,5.0,6.48,0.6,0.6,0.07,0.49,0.71
Genus,Krischvirus,6,9.1,9.0,0.51,7.87,9.75,0.71,0.71,0.04,0.65,0.78
Genus,Tulanevirus,9,10.15,10.22,0.67,8.83,11.4,0.59,0.58,0.06,0.47,0.7
Genus,Schizotequatrovirus,4,12.89,13.0,0.46,12.0,13.42,0.52,0.52,0.03,0.47,0.57
Genus,Slopekvirus,5,9.82,9.85,0.74,8.6,11.22,0.66,0.65,0.05,0.55,0.74
Genus,Pseudotevenvirus,9,11.62,11.92,1.07,9.0,13.04,0.58,0.57,0.06,0.49,0.7
Genus,Angelvirus,3,12.03,12.0,0.1,11.92,12.17,0.51,0.51,0.01,0.49,0.53
Genus,Myohalovirus,3,7.15,7.48,0.47,6.48,7.48,0.35,0.32,0.07,0.28,0.45
Genus,Pippivirus,2,2.45,2.45,0.0,2.45,2.45,0.8,0.8,0.0,0.8,0.8
Genus,Helsingorvirus,3,5.09,5.2,0.21,4.8,5.29,0.55,0.53,0.04,0.52,0.6
Genus,Melvirus,2,3.74,3.74,0.0,3.74,3.74,0.65,0.65,0.0,0.65,0.65
Genus,Citrovirus,2,6.48,6.48,0.0,6.48,6.48,0.35,0.35,0.0,0.35,0.35
Genus,Bruynoghevirus,7,5.09,5.1,0.59,3.61,5.92,0.61,0.62,0.08,0.48,0.78
Genus,Vicosavirus,3,4.76,4.8,0.13,4.58,4.9,0.53,0.52,0.03,0.5,0.56
Genus,Icepovirus,2,6.93,6.93,0.0,6.93,6.93,0.18,0.18,0.0,0.18,0.18
Genus,Takahashivirus,3,23.49,27.66,6.03,14.97,27.84,0.13,0.13,0.01,0.12,0.13
Genus,Cuauhnahuacvirus,2,6.56,6.56,0.0,6.56,6.56,0.73,0.73,0.0,0.73,0.73
Genus,Woodruffvirus,2,4.0,4.0,0.0,4.0,4.0,0.62,0.62,0.0,0.62,0.62
Genus,Epaquintavirus,5,4.27,4.47,0.72,3.0,5.2,0.13,0.09,0.08,0.05,0.36
Genus,Metforvirus,5,4.81,4.95,0.53,3.87,5.39,0.18,0.18,0.04,0.09,0.25
Genus,Deepoceanvirus,2,5.0,5.0,0.0,5.0,5.0,0.17,0.17,0.0,0.17,0.17
Genus,Ficleduovirus,2,4.0,4.0,0.0,4.0,4.0,0.66,0.66,0.0,0.66,0.66
Genus,Detrevirus,2,4.9,4.9,0.0,4.9,4.9,0.6,0.6,0.0,0.6,0.6
Genus,Xipdecavirus,3,4.98,5.29,0.71,4.0,5.66,0.63,0.65,0.06,0.55,0.7
Genus,Eisenstarkvirus,2,4.69,4.69,0.0,4.69,4.69,0.57,0.57,0.0,0.57,0.57
Genus,Cecivirus,4,7.01,7.07,0.99,5.57,8.25,0.27,0.23,0.11,0.16,0.5
Genus,Zukovirus,2,6.0,6.0,0.0,6.0,6.0,0.49,0.49,0.0,0.49,0.49
Genus,Bernalvirus,2,4.0,4.0,0.0,4.0,4.0,0.67,0.67,0.0,0.67,0.67
Genus,Perisivirus,2,3.16,3.16,0.0,3.16,3.16,0.67,0.67,0.0,0.67,0.67
Genus,Noahvirus,4,10.0,10.04,0.89,8.54,11.31,0.13,0.13,0.02,0.11,0.16
Genus,Nylescharonvirus,2,3.61,3.61,0.0,3.61,3.61,0.65,0.65,0.0,0.65,0.65
Genus,Chopinvirus,2,8.89,8.89,0.0,8.89,8.89,0.16,0.16,0.0,0.16,0.16
Genus,Capnelvirus,2,6.63,6.63,0.0,6.63,6.63,0.15,0.15,0.0,0.15,0.15
Genus,Sozzivirus_1,2,3.61,3.61,0.0,3.61,3.61,0.72,0.72,0.0,0.72,0.72
Genus,Punavirus_1,2,6.93,6.93,0.0,6.93,6.93,0.53,0.53,0.0,0.53,0.53
Genus,Lightbulbvirus,2,5.2,5.2,0.0,5.2,5.2,0.69,0.69,0.0,0.69,0.69
Genus,Vieuvirus,2,5.92,5.92,0.0,5.92,5.92,0.44,0.44,0.0,0.44,0.44
Genus,Halohivirus,2,5.57,5.57,0.0,5.57,5.57,0.38,0.38,0.0,0.38,0.38
Genus,Cheoctovirus_3,12,7.72,7.84,0.7,4.8,8.77,0.53,0.52,0.07,0.42,0.79
Genus,Cheoctovirus_1,21,7.82,7.94,0.58,5.83,9.17,0.52,0.51,0.05,0.41,0.71
Genus,Cheoctovirus_2,16,7.08,7.28,0.91,3.16,8.54,0.59,0.57,0.08,0.47,0.91
Genus,Cheoctovirus_11,2,7.21,7.21,0.0,7.21,7.21,0.57,0.57,0.0,0.57,0.57
Genus,Cheoctovirus_8,5,6.96,7.04,0.73,5.92,8.37,0.59,0.58,0.07,0.45,0.7
Genus,Cheoctovirus_6,7,7.84,7.75,0.44,6.86,8.72,0.52,0.53,0.04,0.45,0.62
Genus,Cheoctovirus_12,2,8.37,8.37,0.0,8.37,8.37,0.49,0.49,0.0,0.49,0.49
Genus,Cheoctovirus_10,3,7.76,7.42,0.64,7.21,8.66,0.52,0.54,0.05,0.44,0.56
Genus,Cheoctovirus_7,6,8.01,8.0,0.56,6.78,8.83,0.51,0.51,0.04,0.45,0.62
Genus,Cheoctovirus_4,11,7.1,7.28,0.99,4.58,8.72,0.6,0.6,0.09,0.42,0.81
Genus,Cheoctovirus_5,9,7.86,8.03,0.96,4.8,9.27,0.52,0.5,0.08,0.39,0.79
Genus,Avanivirus_1,2,7.94,7.94,0.0,7.94,7.94,0.52,0.52,0.0,0.52,0.52
Genus,Thetabobvirus,4,9.65,9.64,0.62,8.54,10.49,0.34,0.37,0.05,0.23,0.39
Genus,Cheoctovirus_14,2,7.75,7.75,0.0,7.75,7.75,0.5,0.5,0.0,0.5,0.5
Genus,Cheoctovirus_15,2,8.83,8.83,0.0,8.83,8.83,0.41,0.41,0.0,0.41,0.41
Genus,Cheoctovirus_9,3,7.56,7.75,0.35,7.07,7.87,0.54,0.51,0.03,0.51,0.59
Genus,Avanivirus_2,2,7.21,7.21,0.0,7.21,7.21,0.55,0.55,0.0,0.55,0.55
Genus,Cheoctovirus_13,2,7.55,7.55,0.0,7.55,7.55,0.55,0.55,0.0,0.55,0.55
Genus,Psavirus,2,5.29,5.29,0.0,5.29,5.29,0.6,0.6,0.0,0.6,0.6
Genus,Slepowronvirus,2,5.57,5.57,0.0,5.57,5.57,0.51,0.51,0.0,0.51,0.51
Genus,Traversvirus_1,6,6.49,6.48,0.71,5.39,7.81,0.56,0.57,0.08,0.41,0.66
Genus,Traversvirus_2,4,6.38,6.52,0.51,5.29,6.86,0.55,0.53,0.06,0.48,0.66
Genus,Traversvirus_3,2,6.48,6.48,0.0,6.48,6.48,0.6,0.6,0.0,0.6,0.6
Genus,Diegovirus,2,4.47,4.47,0.0,4.47,4.47,0.72,0.72,0.0,0.72,0.72
Genus,Oslovirus,6,6.08,6.32,0.43,5.29,6.71,0.57,0.57,0.05,0.48,0.67
Genus,Nymphadoravirus_3,2,6.0,6.0,0.0,6.0,6.0,0.61,0.61,0.0,0.61,0.61
Genus,Baxterfoxvirus_1,2,6.63,6.63,0.0,6.63,6.63,0.51,0.51,0.0,0.51,0.51
Genus,Baxterfoxvirus_2,2,7.42,7.42,0.0,7.42,7.42,0.43,0.43,0.0,0.43,0.43
Genus,Nymphadoravirus_1,5,6.19,6.36,0.84,4.69,7.28,0.58,0.57,0.09,0.46,0.76
Genus,Nymphadoravirus_2,3,6.47,6.48,0.44,5.92,7.0,0.58,0.61,0.07,0.49,0.64
Genus,Justusliebigvirus,6,9.19,9.11,0.59,8.19,10.25,0.68,0.7,0.04,0.59,0.74
Genus,Phapecoctavirus,13,9.28,9.25,0.82,7.62,11.27,0.72,0.72,0.05,0.58,0.8
Genus,Limdunavirus,7,3.84,3.74,0.49,3.0,4.69,0.66,0.67,0.08,0.52,0.78
Genus,Unaquatrovirus,5,4.3,4.47,0.35,3.46,4.69,0.58,0.56,0.06,0.5,0.71
Genus,Seuratvirus,2,5.92,5.92,0.0,5.92,5.92,0.56,0.56,0.0,0.56,0.56
Genus,Nonagvirus,5,6.13,6.16,0.4,5.29,6.78,0.56,0.57,0.06,0.45,0.67
Genus,Septimatrevirus,4,4.11,4.06,0.35,3.61,4.69,0.67,0.69,0.06,0.57,0.76
Genus,Iggyvirus,2,3.46,3.46,0.0,3.46,3.46,0.77,0.77,0.0,0.77,0.77
Genus,Bixiavirus,3,6.05,6.0,0.14,5.92,6.24,0.58,0.58,0.02,0.55,0.61
Genus,Salvavirus,2,5.83,5.83,0.0,5.83,5.83,0.52,0.52,0.0,0.52,0.52
Genus,Titanvirus,2,3.61,3.61,0.0,3.61,3.61,0.71,0.71,0.0,0.71,0.71
Genus,Lokivirus,2,4.0,4.0,0.0,4.0,4.0,0.63,0.63,0.0,0.63,0.63
Genus,Craquatrovirus,3,5.14,5.48,0.93,3.87,6.08,0.6,0.53,0.11,0.51,0.75
Genus,Nipunavirus,2,4.24,4.24,0.0,4.24,4.24,0.73,0.73,0.0,0.73,0.73
Genus,Andromedavirus,8,5.73,5.7,0.77,4.36,7.0,0.57,0.58,0.09,0.41,0.72
Genus,Dardanusvirus,2,6.08,6.08,0.0,6.08,6.08,0.45,0.45,0.0,0.45,0.45
Genus,Vendettavirus,3,5.67,5.92,0.72,4.69,6.4,0.58,0.56,0.09,0.48,0.7
Genus,Getalongvirus_1,3,7.07,7.07,0.29,6.71,7.42,0.5,0.5,0.03,0.47,0.54
Genus,Horusvirus,2,7.42,7.42,0.0,7.42,7.42,0.48,0.48,0.0,0.48,0.48
Genus,Immanueltrevirus,2,5.57,5.57,0.0,5.57,5.57,0.46,0.46,0.0,0.46,0.46
Genus,Certrevirus_1,3,10.21,10.05,0.63,9.54,11.05,0.61,0.62,0.04,0.55,0.66
Genus,Seunavirus,4,10.87,11.64,1.73,7.48,12.49,0.56,0.52,0.1,0.46,0.76
Genus,Mydovirus,6,10.4,10.58,1.07,7.87,11.83,0.61,0.6,0.06,0.53,0.77
Genus,Henunavirus,2,9.49,9.49,0.0,9.49,9.49,0.53,0.53,0.0,0.53,0.53
Genus,Vequintavirus_1,7,8.83,8.77,0.86,7.0,10.34,0.64,0.64,0.07,0.51,0.76
Genus,Bixzunavirus,18,9.72,9.64,0.87,7.48,11.87,0.64,0.65,0.06,0.48,0.79
Genus,Myrnavirus,2,8.72,8.72,0.0,8.72,8.72,0.5,0.5,0.0,0.5,0.5
Genus,Puppervirus,2,9.64,9.64,0.0,9.64,9.64,0.47,0.47,0.0,0.47,0.47
Genus,Finchvirus,2,10.82,10.82,0.0,10.82,10.82,0.31,0.31,0.0,0.31,0.31
Genus,Phabquatrovirus,2,8.77,8.77,0.0,8.77,8.77,0.16,0.16,0.0,0.16,0.16
Genus,Peeveelvirus_1,3,5.32,5.2,0.58,4.69,6.08,0.58,0.61,0.05,0.51,0.62
Genus,Peeveelvirus_2,3,5.07,5.39,0.59,4.24,5.57,0.65,0.64,0.04,0.59,0.7
Genus,Peeveelvirus_3,3,6.32,6.16,0.34,6.0,6.78,0.45,0.48,0.04,0.39,0.48
Genus,Biseptimavirus_2,2,6.48,6.48,0.0,6.48,6.48,0.5,0.5,0.0,0.5,0.5
Genus,Biseptimavirus_1,6,5.27,5.29,0.59,3.74,6.08,0.61,0.62,0.07,0.51,0.79
Genus,Biseptimavirus_3,2,5.57,5.57,0.0,5.57,5.57,0.46,0.46,0.0,0.46,0.46
Genus,Dragolirvirus,3,6.86,7.21,0.55,6.08,7.28,0.32,0.29,0.09,0.24,0.44
Genus,Nankokuvirus,5,7.85,7.75,0.37,7.28,8.43,0.6,0.6,0.03,0.54,0.65
Genus,Pakpunavirus,11,7.9,7.94,0.84,5.83,9.54,0.64,0.65,0.08,0.49,0.8
Genus,Flaumdravirus,2,6.0,6.0,0.0,6.0,6.0,0.71,0.71,0.0,0.71,0.71
Genus,Kremarvirus,2,8.37,8.37,0.0,8.37,8.37,0.5,0.5,0.0,0.5,0.5
Genus,Jerseyvirus_1,11,5.37,5.29,0.38,4.47,6.08,0.58,0.57,0.05,0.48,0.71
Genus,Kagunavirus_2,2,5.66,5.66,0.0,5.66,5.66,0.54,0.54,0.0,0.54,0.54
Genus,Kagunavirus_1,4,4.79,5.1,0.75,3.46,5.66,0.6,0.59,0.09,0.49,0.75
Genus,Tsamsavirus,6,10.45,10.72,0.91,8.72,11.62,0.57,0.57,0.07,0.47,0.71
Genus,Haetaevirus,2,10.95,10.95,0.0,10.95,10.95,0.51,0.51,0.0,0.51,0.51
Genus,Sophritavirus,2,10.3,10.3,0.0,10.3,10.3,0.52,0.52,0.0,0.52,0.52
Genus,Yangvirus,11,5.43,5.48,0.5,4.0,6.48,0.58,0.57,0.06,0.47,0.77
Genus,Manhattanvirus_1,3,5.35,5.39,0.27,5.0,5.66,0.56,0.57,0.04,0.52,0.6
Genus,Kwaitsingvirus,5,5.54,5.61,0.54,4.36,6.24,0.58,0.58,0.06,0.51,0.72
Genus,Cuauhtlivirus,2,5.92,5.92,0.0,5.92,5.92,0.51,0.51,0.0,0.51,0.51
Genus,Wongtaivirus,2,5.48,5.48,0.0,5.48,5.48,0.53,0.53,0.0,0.53,0.53
Genus,Nochtlivirus,2,6.16,6.16,0.0,6.16,6.16,0.49,0.49,0.0,0.49,0.49
Genus,Phietavirus_6,2,3.74,3.74,0.0,3.74,3.74,0.78,0.78,0.0,0.78,0.78
Genus,Phietavirus_7,2,6.24,6.24,0.0,6.24,6.24,0.54,0.54,0.0,0.54,0.54
Genus,Phietavirus_8,2,6.08,6.08,0.0,6.08,6.08,0.53,0.53,0.0,0.53,0.53
Genus,Phietavirus_9,2,6.16,6.16,0.0,6.16,6.16,0.51,0.51,0.0,0.51,0.51
Genus,Phietavirus_1,5,6.11,6.04,0.57,5.0,6.86,0.53,0.53,0.06,0.46,0.66
Genus,Dubowvirus_1,5,5.41,5.66,0.98,2.83,6.56,0.62,0.59,0.11,0.49,0.89
Genus,Dubowvirus_2,5,5.95,5.96,0.62,4.47,6.86,0.54,0.54,0.07,0.44,0.7
Genus,Phietavirus_3,2,6.63,6.63,0.0,6.63,6.63,0.52,0.52,0.0,0.52,0.52
Genus,Dubowvirus_3,3,5.43,5.74,0.69,4.47,6.08,0.61,0.57,0.07,0.56,0.7
Genus,Phietavirus_5,2,5.1,5.1,0.0,5.1,5.1,0.63,0.63,0.0,0.63,0.63
Genus,Phietavirus_2,3,5.63,6.32,0.98,4.24,6.32,0.61,0.54,0.11,0.53,0.77
Genus,Phietavirus_4,2,5.48,5.48,0.0,5.48,5.48,0.61,0.61,0.0,0.61,0.61
Genus,Bakolyvirus,2,3.32,3.32,0.0,3.32,3.32,0.76,0.76,0.0,0.76,0.76
Genus,Tsukubavirus,5,5.12,5.15,0.77,3.61,6.16,0.64,0.61,0.06,0.55,0.73
Genus,Naesvirus,4,5.06,5.24,0.65,3.87,5.83,0.59,0.58,0.09,0.48,0.73
Genus,Onyinyevirus,3,6.39,6.56,0.69,5.48,7.14,0.41,0.4,0.07,0.33,0.5
Genus,Timquatrovirus,4,6.08,5.95,0.63,5.39,7.0,0.6,0.61,0.07,0.5,0.68
Genus,Anayavirus_1,18,6.01,5.83,0.95,3.61,8.06,0.65,0.67,0.09,0.46,0.87
Genus,Unicornvirus_1,4,6.18,6.28,0.59,5.29,7.0,0.6,0.59,0.06,0.53,0.68
Genus,Anayavirus_2,14,7.0,7.07,0.81,3.61,8.54,0.53,0.52,0.08,0.37,0.85
Genus,Keshuvirus,5,5.38,5.43,0.7,4.12,6.48,0.7,0.69,0.07,0.6,0.82
Genus,Kratiovirus,9,6.29,6.56,0.93,3.74,7.48,0.59,0.56,0.09,0.47,0.84
Genus,Fionnbharthvirus_1,4,5.35,5.48,0.45,4.58,6.0,0.66,0.65,0.06,0.57,0.75
Genus,Yihwangvirus,5,6.96,7.1,0.87,4.69,7.94,0.53,0.53,0.09,0.41,0.76
Genus,Slashvirus,4,6.29,6.4,0.52,5.48,6.86,0.63,0.62,0.05,0.56,0.69
Genus,Maenadvirus_1,2,5.39,5.39,0.0,5.39,5.39,0.69,0.69,0.0,0.69,0.69
Genus,Lidleunavirus,2,4.58,4.58,0.0,4.58,4.58,0.63,0.63,0.0,0.63,0.63
Genus,Lenusvirus_1,2,6.16,6.16,0.0,6.16,6.16,0.63,0.63,0.0,0.63,0.63
Genus,Mechnikovvirus,4,4.92,4.85,0.34,4.58,5.57,0.57,0.58,0.05,0.47,0.63
Genus,Muvirus,2,3.61,3.61,0.0,3.61,3.61,0.7,0.7,0.0,0.7,0.7
Genus,Bcepmuvirus,2,4.24,4.24,0.0,4.24,4.24,0.65,0.65,0.0,0.65,0.65
Genus,Shapirovirus,2,10.68,10.68,0.0,10.68,10.68,0.59,0.59,0.0,0.59,0.59
Genus,Poindextervirus,2,12.77,12.77,0.0,12.77,12.77,0.52,0.52,0.0,0.52,0.52
Genus,Bertelyvirus,2,12.25,12.25,0.0,12.25,12.25,0.64,0.64,0.0,0.64,0.64
Genus,Colossusvirus,2,11.83,11.83,0.0,11.83,11.83,0.57,0.57,0.0,0.57,0.57
Genus,Firehammervirus_1,2,8.31,8.31,0.0,8.31,8.31,0.62,0.62,0.0,0.62,0.62
Genus,Fletchervirus,5,8.04,7.68,0.88,7.0,9.8,0.62,0.61,0.04,0.57,0.7
Genus,Akonivirus_1,2,3.46,3.46,0.0,3.46,3.46,0.61,0.61,0.0,0.61,0.61
Genus,Metamorphoovirus,3,5.45,5.29,0.53,4.9,6.16,0.64,0.65,0.06,0.57,0.71
Genus,Quhwahvirus,3,4.94,4.58,0.51,4.58,5.66,0.7,0.73,0.06,0.62,0.74
Genus,Carmenvirus,2,3.46,3.46,0.0,3.46,3.46,0.72,0.72,0.0,0.72,0.72
Genus,Brujitavirus_1,3,6.37,6.63,0.38,5.83,6.63,0.55,0.52,0.05,0.51,0.62
Genus,Charlievirus_1,11,5.86,5.92,0.72,3.74,7.0,0.56,0.55,0.09,0.44,0.8
Genus,Charlievirus_2,4,5.81,5.96,0.62,5.0,6.63,0.58,0.55,0.07,0.49,0.68
Genus,Charlievirus_3,2,5.39,5.39,0.0,5.39,5.39,0.58,0.58,0.0,0.58,0.58
Genus,Tortellinivirus,2,7.07,7.07,0.0,7.07,7.07,0.41,0.41,0.0,0.41,0.41
Genus,Phayoncevirus,2,6.08,6.08,0.0,6.08,6.08,0.55,0.55,0.0,0.55,0.55
Genus,Fishburnevirus,16,5.79,5.87,0.72,3.16,7.0,0.63,0.63,0.07,0.49,0.88
Genus,Pegunavirus,8,5.81,5.96,0.62,4.47,6.93,0.67,0.65,0.05,0.59,0.79
Genus,Birdsnestvirus,3,7.3,7.28,0.2,7.07,7.55,0.4,0.4,0.03,0.37,0.43
Genus,Coopervirus_1,11,6.57,6.71,0.71,4.8,7.68,0.56,0.54,0.08,0.43,0.74
Genus,Acadianvirus,4,6.12,6.12,0.28,5.74,6.56,0.57,0.58,0.03,0.51,0.62
Genus,Pipefishvirus,5,5.76,5.61,0.46,5.0,6.56,0.65,0.66,0.05,0.55,0.73
Genus,Rosebushvirus,4,5.37,5.52,0.57,4.12,5.83,0.67,0.66,0.06,0.62,0.8
Genus,Quesadillavirus,3,6.25,6.32,0.46,5.66,6.78,0.57,0.53,0.07,0.51,0.66
Genus,Pepyhexavirus,2,5.39,5.39,0.0,5.39,5.39,0.68,0.68,0.0,0.68,0.68
Genus,Kenoshavirus,7,6.15,6.16,0.46,5.2,7.0,0.58,0.56,0.06,0.51,0.7
